"Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Event_Date"
1010,"Patrik Sjoland","5715",1.8426123902819,0.975846787114125,2.89790727129169,987,23,1.71884116922495,0.123771221056949,13.5890944384944,65,0.809531880700018,0.257306501851873,1,"SWE",7,"None","European Tour",1.32828018763507,0.5309368140956,0.76390246522022,2.54807394854284,2.72866077061336,2016-02-09
1011,"Bubba Dickerson","7437",1.84476287790531,0.980497524702256,2.88478506257623,1005,6,1.74598145247737,0.0987814254279407,13.6076609960859,111,0.853957898394562,0.287311315234235,0,"USA",18,"Web.com Tour","Web.com Tour",1.32611669499888,0.528131557035996,0.759565012543861,2.40072733192882,2.7130443161356,2016-02-09
1012,"Anthony Brown","7086",1.84543058376442,0.556111561331661,2.82898183005216,986,26,1.71503778478066,0.13039279898376,43.9879623467134,209,1.95155541619616,0.357374104551557,0,"AUS",52,"PGA Tour Australasia","PGA Tour Australasia",1.62883681035268,0.419408063049748,0.736577348317107,2.83596403012478,2.77378408065923,2016-02-09
1013,"Michael McGeady","11113",1.84548386091866,0.868057787956854,2.88935608885294,983,30,1.71313951864339,0.132344342275267,18.6905182321625,40,1.45479125408057,0.524749535602123,0,"IRL",32,"European Challenge Tour","European Challenge Tour",1.40361294280861,0.489575523476533,0.863545906822789,2.79203244161003,2.75587631887918,2016-02-09
1014,"He Ze-yu","9764",1.84740233629648,0.589371284547538,2.81340880865573,1012,2,1.75585389778108,0.0915484385154,41.7676716640878,117,2.224983250392,0.462139085851523,0,"CHN",48,"PGA Tour China","PGA Tour China",1.59963964824671,0.422670845551259,0.791229217300818,2.75369166608358,2.75098357202882,2016-02-09
1015,"Juan Francisco Sarasti","13886",1.84990540913274,0.719423532249606,2.87555646430646,989,26,1.72148414735512,0.128421261777619,25.6848905990803,70,1.44744204956935,0.430878517173602,0,"ESP",37,"European Challenge Tour","European Challenge Tour",1.530748483947,0.457792781233727,0.925172458186075,2.9368185759033,2.78410753396132,2016-02-09
1016,"William Harrold","17070",1.85315903610099,0.542440335148663,2.90174668537183,999,17,1.73732959015864,0.115829445942347,51.760252114508,133,1.35497582555443,0.440103047501085,0,"ENG",68,"European Challenge Tour","European Challenge Tour",1.70523726401376,0.41126093405049,0.596927262291655,3.07409542419934,2.85059507978075,2016-02-09
1017,"Yoon Se-jun","16349",1.85425532546187,0.565600982680108,2.77348442511698,1039,-22,1.81227964898377,0.0419756764781025,49.967468489801,134,2.89441053545239,0.520036327391378,0,"USA",82,"PGA Tour China","PGA Tour China",1.60108372786745,0.413138445262045,0.783840303239587,2.63510809925484,2.71520006348663,2016-02-09
1018,"Eric Onesi","15457",1.85429578448816,0.78940277346984,2.87264571645468,1016,2,1.76000532411199,0.0942904603761689,23.2894488179664,42,1.62262201304448,0.581027570577186,0,"USA",40,"PGA Tour Canada","PGA Tour Canada",1.48509595699954,0.468508020100833,0.995475941396789,2.82156889815508,2.7620529816612,2016-02-09
1019,"Peter Karmis","8427",1.85722190363141,0.535201041592737,2.85429815722035,1008,11,1.75378132296646,0.103440580664953,50.2396206467735,232,1.92572473155747,0.376830009843806,0,"RSA",59,"Sunshine Tour","Sunshine Tour",1.66979977026504,0.41331932110524,0.659609759906705,2.92652948325862,2.80367220184342,2016-02-09
1020,"Wade Binfield","18435",1.86078371096529,0.760408723549512,2.9091888211455,1017,3,1.76223155755613,0.0985521534091622,24.7757155121606,46,1.57237193949323,0.554801405251344,0,"USA",43,"PGA Tour Canada","PGA Tour Canada",1.52037855824751,0.462303387832454,0.943737636977258,3.07751074263208,2.80805238025001,2016-02-09
1021,"Woohyun Kim","12190",1.86228652352926,0.978408661139029,2.95031645043031,993,28,1.72292679557382,0.13935972795544,13.0421288739295,106,1.94283480411953,0.152670953071126,0,"KOR",0,"None","Korean Golf Tour",1.1434095618723,0.537360378291237,0.521649790494388,3.07749813510624,2.78335834011502,2016-02-09
1022,"Brady Watt","16845",1.8652789559407,0.52827533893191,2.8446796630827,1036,-14,1.80463116900214,0.0606477869385633,60.8870378523423,149,1.78031784894309,0.499894908425292,0,"AUS",78,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",1.71905964400218,0.403815223958447,0.566777032216706,2.88056320519408,2.79519722950505,2016-02-09
1023,"Ryan McCarthy","15165",1.86738201966806,0.523553296530933,2.87544102024432,1043,-20,1.81758988141719,0.0497921382508693,55.697440334411,205,2.03928566206389,0.407926404342797,0,"AUS",61,"PGA Tour Latinoamerica","Asian Tour",1.69254416969044,0.407796630428951,0.615533295364149,2.98713519903715,2.82737563945707,2016-02-09
1024,"Joe Ogilvie","6303",1.87084091767365,1.33263797338648,3.03536934264385,1002,22,1.74240129095867,0.128439626714977,7.76976054313962,109,-0.0474280262515869,0.0970265580183806,1,"USA",0,"None","PGA Tour",1.19065339626882,0.62536728682575,0.634730459195653,2.38951548893831,2.72718592658266,2016-02-09
1025,"Junsub Park","13927",1.87364118110767,0.628772844348107,2.76458888266465,1009,16,1.75398168498399,0.119659496123683,32.9996914913492,126,2.05391967462969,0.370790749674393,0,"KOR",39,"Korean Golf Tour","Korean Golf Tour",1.58089937098796,0.439403160724463,0.832118649572151,2.4904869736029,2.69213602932009,2016-02-09
1026,"Scott Laycock","3472",1.8736799749347,0.513878315103855,2.69526203851255,1022,4,1.78177799655841,0.0919019783762867,56.8946847710853,244,2.30129372473063,0.376499879965533,0,"AUS",60,"PGA Tour China","PGA Tour Australasia",1.68908101094115,0.406745262089527,0.620618059415108,2.4352449592837,2.64582057848087,2016-02-09
1027,"Brett Wetterich","1800",1.87456835277756,1.29512615510797,3.0404462388589,1018,9,1.76359470189417,0.110973650883391,8.18122118113728,115,0.679399641085559,0.115610382370798,0,"USA",4,"None","Web.com Tour",1.05057296975145,0.61547250750387,0.477508700180069,2.76221202592723,2.75081107561869,2016-02-09
1028,"Piya Swangarunporn","8443",1.87576984205026,0.636842150500671,2.85029765858317,1042,-14,1.81671354448236,0.0590562975678968,32.7869009215493,122,2.20271965892041,0.403108736799128,0,"THA",30,"Asian Development Tour","Asian Tour",1.56905270060427,0.438535386339378,0.852922825074223,2.87730093580916,2.77824203730892,2016-02-09
1029,"Christian Gloet","16444",1.87761978569098,0.661517559072585,2.93126408338037,1011,18,1.75443033788861,0.123189447802367,33.7534593223639,64,1.31525423904902,0.551904470405702,0,"DEN",60,"European Challenge Tour","European Challenge Tour",1.65438243918743,0.436421370710432,0.702602381148863,3.21558001990091,2.85564417348423,2016-02-09
1030,"Martin Wiegele","7869",1.87854951756049,0.55563453409458,2.76891289084368,1014,16,1.75764193142977,0.120907586130715,42.9263204160319,192,1.40631431186831,0.32988738272511,0,"AUT",48,"European Challenge Tour","European Challenge Tour",1.69443537488949,0.420968497646645,0.623447617841554,2.61237122446963,2.71259080246206,2016-02-09
1031,"Elliot Saltman","11390",1.88325823257615,0.742146233771981,2.82645703371074,1015,16,1.75837252789087,0.124885704685279,25.4683918515086,58,1.40726729759031,0.5193121185732,0,"SCO",46,"European Challenge Tour","European Challenge Tour",1.57274169261573,0.458733149470018,0.853017679067658,2.62471247066077,2.72728405764984,2016-02-09
1032,"Daniel Chopra","2035",1.8835112660203,0.495362613211488,2.93394418885574,969,63,1.68921539016505,0.194295875855248,61.9499031227872,325,1.14850838663644,0.351088329580076,0,"SWE",58,"Asian Tour","Web.com Tour",1.77204352388329,0.401698489483718,0.479117568427168,3.15509655285905,2.89182371259949,2016-02-09
1033,"Charlie Bull","19735",1.88585842994521,0.737099321104076,2.91032962643986,1028,5,1.79799990262059,0.087858527324616,27.2261583628097,46,1.63050989074006,0.596498219594377,0,"ENG",46,"PGA Tour Canada","PGA Tour Canada",1.57537879422555,0.454239401486339,0.847031128500921,3.09185132409236,2.81544012995509,2016-02-09
1034,"Sung Lee","7785",1.88691176144467,0.570989988710538,2.7910165523363,1027,7,1.79662960688827,0.0902821545563965,41.4273734892208,203,1.63956741861538,0.367966415381177,0,"KOR",36,"Asian Tour","Asian Tour",1.68206123491763,0.422765572467232,0.645793620545448,2.68197763439682,2.73198532723138,2016-02-09
1035,"Rhys Enoch","12287",1.88806028108756,0.56676342648043,2.9166270672197,985,50,1.71344682487684,0.174613456210722,44.5187078450125,136,1.75651450946485,0.419505202372388,0,"WAL",67,"European Challenge Tour","European Challenge Tour",1.69079530778028,0.419036117235175,0.627997426955382,3.14784088931029,2.86103000117838,2016-02-09
1036,"Scott McCarron","3682",1.89165321111057,0.885504519338517,2.86033819602551,1023,13,1.78408832999949,0.107564881111082,15.8764468780733,92,0.213800617311914,0.243327431952507,1,"USA",16,"None","PGA Tour",1.54631630265958,0.506271178495154,0.907908646928768,2.50120634748238,2.71981917448082,2016-02-09
1037,"Oscar Stark","18131",1.89250231783106,0.624787592775239,2.81927233763177,1019,18,1.77234416580647,0.12015815202459,33.2836421300989,106,1.42775171573525,0.367054820600071,0,"SWE",39,"European Challenge Tour","European Challenge Tour",1.65371071528624,0.437302945682123,0.704313540639382,2.74630326914195,2.74917023438888,2016-02-09
1038,"Cesar Costilla","10868",1.8937944045802,0.801583146259276,2.89307023661487,1048,-10,1.83173176564308,0.0620626389371213,18.6576681880085,139,1.95770602593574,0.216220993515329,0,"ARG",10,"None","PGA Tour Latinoamerica",1.39533859059915,0.490354181566699,0.850513346325821,2.96351882231174,2.77980572227987,2016-02-09
1039,"Koki Shiomi","17337",1.89412565620837,0.56225533840414,2.7633121955657,980,59,1.70466655052468,0.189459105683691,48.9489441115362,117,1.02399043987097,0.484152460431309,0,"JPN",59,"Japan Golf Tour","Japan Golf Tour",1.76363284832659,0.414840064185375,0.506032357326898,2.60097270139909,2.70550609398651,2016-02-09
1040,"Bryan Martin","17199",1.89420152787432,0.647598145538373,2.88619952481601,1051,-11,1.84384003167028,0.0503614962040368,33.3465645330179,88,1.77408830611162,0.472554827682877,0,"USA",44,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",1.6295915538032,0.437812801176854,0.745959194555196,3.02852035333153,2.81260810262351,2016-02-09
1041,"Matt Hendrix","9186",1.89589896766751,1.01290378692399,2.90815131827413,1037,4,1.80523571691299,0.0906632507545184,12.1623184055287,147,0.746941692295939,0.115793412264992,0,"USA",0,"None","Web.com Tour",1.33865880949987,0.544795371491819,0.784338962205902,2.49963340353747,2.72605392617509,2016-02-09
1042,"Damien Jordan","14353",1.89614639585795,0.794969959844727,2.74484995425465,1046,-4,1.824578799042,0.0715675968159497,25.8075037408442,34,2.08374349290894,0.773611176890296,0,"AUS",34,"PGA Tour Australasia","PGA Tour Australasia",1.5195798263058,0.458390779475332,0.944645072526423,2.08004069999054,2.62720841090238,2016-02-09
1043,"Cameron Peck","13352",1.89786064207582,0.786223391787542,2.78727436786445,1032,11,1.80103391948103,0.0968267225947912,23.2705140275266,42,1.62676467275529,0.565621949398702,0,"USA",40,"PGA Tour Canada","PGA Tour Canada",1.53548770173914,0.468457461109274,0.91883699282934,2.2989453451728,2.67408885042369,2016-02-09
1044,"Manuel Trappel","14681",1.90096934941233,0.67226471133253,2.7730447425966,1020,24,1.77719896904611,0.123770380366216,27.1878842383434,118,1.54473104550181,0.304612950619985,0,"AUT",30,"European Challenge Tour","European Challenge Tour",1.5961072680831,0.452889675850868,0.810910072728437,2.43789919010218,2.69032289927058,2016-02-09
1045,"Antonio Hortal","14572",1.90135833252646,0.550448036869247,2.94883087254185,1024,21,1.78572290284836,0.1156354296781,45.0373262419372,174,1.18296023889171,0.353309098751401,0,"ESP",50,"European Challenge Tour","European Challenge Tour",1.74283193016272,0.418028000272382,0.541731228778852,3.2723562236528,2.89700025432562,2016-02-09
1046,"Tim Sluiter","10670",1.90310133414595,0.537259003565237,2.95595255047249,1025,21,1.78822534213406,0.114875992011891,46.7931706828388,226,1.34554694832937,0.324179494185819,0,"NED",50,"European Challenge Tour","European Challenge Tour",1.74052736832636,0.416285650783949,0.543708184757823,3.29187108744018,2.90671777848021,2016-02-09
1047,"Joongkyung Mo","5940",1.90473133393402,0.502142533725638,2.79022430239101,1030,17,1.79875136575688,0.105979968177137,56.268690435259,294,1.86339499988419,0.306092049688424,0,"KOR",44,"Korean Golf Tour","Asian Tour",1.74434671056887,0.407499157640198,0.528903652355543,2.73377180936131,2.74466838315251,2016-02-09
1048,"Kazuhiko Hosokawa","3577",1.91398350587295,0.55248038043654,2.69648402210464,991,57,1.72267376535176,0.191309740521194,44.3544547790259,210,1.02013440539026,0.344549961508215,0,"JPN",41,"Japan Golf Tour","Japan Golf Tour",1.76386731303564,0.420055362632496,0.510968936378028,2.35220570961337,2.63927859664309,2016-02-09
1049,"Bongsub Kim","15531",1.91463463074573,0.649182480725204,2.92691041562624,1033,16,1.80132291869864,0.113311712047093,32.3347698367123,107,1.9506092694155,0.440063418589793,0,"KOR",37,"Korean Golf Tour","Korean Golf Tour",1.62931971547389,0.440236068765733,0.74777751042923,3.22392093685153,2.85400888012298,2016-02-09
1050,"Mukesh Kumar","5043",1.91935102131154,1.18294402460274,2.95246511076981,1058,-8,1.86514284570337,0.05420817560817,10.2905432139962,52,1.92167016599415,0.406812795863035,0,"IND",12,"None","Asian Tour",1.03250792641897,0.575688703488133,0.429070959843659,2.20361590483716,2.7051235951375,2016-02-09
1051,"Ben Parker","11816",1.92115801001278,0.696971396324317,2.82659170800624,1029,22,1.79848728541101,0.122670724601771,24.8558178296813,163,1.5689908128768,0.275004950442876,0,"ENG",28,"European Challenge Tour","European Challenge Tour",1.58749097157392,0.461082108572186,0.828742974273645,2.68988390708347,2.73931589205688,2016-02-09
1052,"Jesper Billing","13443",1.92882271277944,0.77855517472276,2.89010676684468,1031,21,1.79982232570063,0.129000387078809,22.9840055713172,46,1.36434028317697,0.513154679322867,0,"SWE",42,"European Challenge Tour","European Challenge Tour",1.59620375824232,0.46794053777593,0.816722075643201,2.94971103289696,2.78326588088055,2016-02-09
1053,"Daniel Miernicki","14798",1.93051408455293,0.653364361546733,2.91694739957485,1050,3,1.84183056972367,0.0886835148292571,30.6952936410382,102,1.39136066582906,0.39270881641,0,"USA",40,"PGA Tour Canada","PGA Tour Canada",1.67962983051084,0.443092631011861,0.664984801229694,3.1906301443901,2.84283259143889,2016-02-09
1054,"Drew Weaver","12416",1.9319736396909,0.757911030941358,2.83145248183662,1049,5,1.83393613516192,0.0980375045289776,25.2217774575126,46,1.54619769071838,0.572088892236157,0,"USA",44,"PGA Tour Canada","PGA Tour Canada",1.61271907115809,0.460782812594643,0.78623332495037,2.62841334581263,2.72813013364029,2016-02-09
1055,"Guillermo Pumarol","15903",1.93199640487726,0.58394711247758,2.97301827629042,1075,-20,1.88970270712064,0.0422936977566166,42.0831306428231,152,1.92521880497221,0.440798601322607,0,"DOM",54,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",1.7161815696334,0.423550661212754,0.589666422625668,3.36628921350053,2.91510607714127,2016-02-09
1056,"Samuel Del Val","15791",1.9331351143757,0.558674576002473,2.85200111787902,1072,-16,1.88707791352698,0.046057200848723,46.8793887755685,151,1.90049962817414,0.427123826928924,0,"ESP",59,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",1.74110289983121,0.417263464727413,0.543737146559297,2.91142181218903,2.79674687708982,2016-02-09
1057,"Anders Schmidt Hansen","8762",1.93517054052043,1.09586647423155,2.95968694916068,1044,13,1.81781298524126,0.117357555279175,12.1379345583227,64,2.11933115773018,0.463679885334063,0,"DEN",17,"Nordic Golf League","European Challenge Tour",1.15106767320955,0.578517923368967,0.560581423165434,2.74299748375104,2.74933146559075,2016-02-09
1058,"Danthai Boonma","16424",1.93546296736924,0.577477970325433,2.8914718641587,1168,-110,2.03988425220298,-0.104421284833738,56.0114769308524,94,1.90604752273786,0.669394154760633,0,"THA",74,"Asian Tour","Asian Tour",1.77508815888698,0.407511677022928,0.480749178516581,3.00407951477579,2.83321879405919,2016-02-09
1059,"Dodge Kemmer","14865",1.93727729235488,0.564297172426651,2.87911891409238,1232,-173,2.16875046141981,-0.231473169064931,41.2937526719428,211,1.64168969337427,0.332640348593767,0,"USA",38,"European Challenge Tour","European Challenge Tour",1.73628079210424,0.422888005181066,0.556738329265226,3.02734888291849,2.82327724863779,2016-02-09
1060,"Garrett Sapp","13196",1.93891951652167,0.564808453051206,2.85106315438168,1053,7,1.8491216736141,0.0897978429075692,41.2976785437772,194,1.76870174595723,0.336350935105818,0,"USA",38,"PGA Tour Canada","PGA Tour Canada",1.72987714701096,0.422497355479831,0.566590657088745,2.91863560492124,2.79455766117551,2016-02-09
1061,"Juan Pablo Luna","12956",1.93932851068704,0.54312001988311,2.8726339769942,1081,-20,1.89768548563181,0.0416430250552331,50.1220755048049,183,1.9373210060712,0.411667999106146,0,"COL",57,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",1.75807262642042,0.414079011321767,0.513870579221284,2.98332162380706,2.82082374667112,2016-02-09
1062,"Evan Harmeling","16909",1.94178183621082,0.589051915497259,2.8432284324559,1080,-18,1.89307691334335,0.0487049228674703,43.2926505974237,115,1.81913411003119,0.495323985466297,0,"USA",57,"PGA Tour Latinoamerica","PGA Tour Canada",1.74058072085991,0.421174888825386,0.548311077326074,2.86532161358324,2.78154017766679,2016-02-09
